TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0016056"	"G protein-coupled opsin signaling pathway"	-300	2.110589710299249	0.0003150531767919425	0.8648114194980545	0.67287536	-3.817214796046883	5.799618288704915	null
"GO:0016070"	"RNA metabolic process"	-300	6.517588433595825	8.105171248384922	0.9264275016133245	0.61093445	3.143011643009544	5.957433818738969	null
"GO:0016071"	"mRNA metabolic process"	-300	5.82976420252634	1.6631731043434954	0.9339367782022567	0.4752523	2.961633606235457	6.165870436073621	null
"GO:0016192"	"vesicle-mediated transport"	-300	6.022337625916402	2.591260690701909	0.9476052365299007	0.38886684	6.651677874092117	-1.4229879836373225	null
"GO:0016226"	"iron-sulfur cluster assembly"	-300	5.117211617504696	0.3223904699170736	0.9382741099588107	0.60656106	4.011671732664001	-5.372397789457346	null
"GO:0044571"	"[2Fe-2S] cluster assembly"	-300	3.954145988829548	0.022144792434352394	0.9490252806851494	0.80815007	null	null	16226
"GO:0016310"	"phosphorylation"	-300	6.404965865659897	6.253736641437635	0.9330184542600438	0.6589017	4.470917173929386	2.977515491381723	null
"GO:0016311"	"dephosphorylation"	-300	5.5288948565147376	0.8318929906132368	0.9461232070102191	0.45860656	5.724181866182109	2.327087380212785	null
"GO:0016477"	"cell migration"	-300	5.292579456000397	0.48278207313949656	0.9890420106529675	0.01417405	0.6447318314864222	-2.3490995116462305	null
"GO:0001667"	"ameboidal-type cell migration"	-300	4.480466878908958	0.07440916084060323	0.9903746216320075	0.7565361	null	null	16477
"GO:0016480"	"negative regulation of transcription by RNA polymerase III"	-300	3.442793225939769	0.0068204090069568174	0.8551245653523364	0.41209919	-7.005694976186269	0.7118188096378845	null
"GO:0016482"	"cytosolic transport"	-300	4.946471915902509	0.21759098428076631	0.9333574029572328	0.67025634	6.318577397012918	-0.9590719049074828	null
"GO:0016567"	"protein ubiquitination"	-300	5.705074768729961	1.2480954666259985	0.9499987849596147	0.54724826	5.45823178548447	5.081258807886861	null
"GO:0032446"	"protein modification by small protein conjugation"	-300	5.758389517052789	1.4111157947922792	0.9494212761754506	0.9127289	null	null	16567
"GO:0070647"	"protein modification by small protein conjugation or removal"	-300	5.864140704923847	1.8001720091891167	0.9481684531334509	0.94122969	null	null	16567
"GO:0017038"	"protein import"	-300	4.507059384802115	0.0791078836101018	0.937905692486415	0.46779818	6.631406221976439	-0.7956154303996467	null
"GO:0017085"	"response to insecticide"	-300	2.482873583608754	0.0007457899419371763	0.9490251494348244	0.2491421	-1.8806099730983548	7.3798403358765805	null
"GO:0018105"	"peptidyl-serine phosphorylation"	-300	5.236466720693501	0.42426586825628054	0.9265854630198185	0.65547005	5.25869420601657	4.353998808611304	null
"GO:0018193"	"peptidyl-amino acid modification"	-300	5.977677887673994	2.338036699855386	0.9477585075822671	0.59170594	5.277008485578377	5.226794028625778	null
"GO:0018205"	"peptidyl-lysine modification"	-300	5.1205212862598	0.324856745566648	0.9556549233029517	0.47131279	5.772070112678548	4.774998602645158	null
"GO:0018209"	"peptidyl-serine modification"	-300	5.2436307662151025	0.4313225671458314	0.9545373987898853	0.67250311	5.70830969658949	4.840567078897526	null
"GO:0018393"	"internal peptidyl-lysine acetylation"	-300	3.12057393120585	0.00324652453272322	0.9645639352512175	0.54042639	6.754791708973834	3.3473442479206286	null
"GO:0006473"	"protein acetylation"	-300	4.466734198826303	0.07209302772059371	0.9582646077619482	0.8839036	null	null	18393
"GO:0006474"	"N-terminal protein amino acid acetylation"	-300	4.398512899363422	0.06161258688637425	0.9359357081273849	0.82640597	null	null	18393
"GO:0006475"	"internal protein amino acid acetylation"	-300	3.1215598441875008	0.003253908591554281	0.9657070690990196	0.70748612	null	null	18393
"GO:0018076"	"N-terminal peptidyl-lysine acetylation"	-300	2.113943352306837	0.0003175145297356295	0.9526049615162316	0.87881389	null	null	18393
"GO:0018394"	"peptidyl-lysine acetylation"	-300	3.220631019448092	0.004088307239464191	0.9643225635727979	0.70740749	null	null	18393
"GO:0019058"	"viral life cycle"	-300	4.555445129797869	0.08843148856078835	0.9991142056423504	-0	0.4707970328584684	2.3162172837626738	null
"GO:0019068"	"virion assembly"	-300	4.0340666785975605	0.02661953208597545	0.9991142056423504	0.87934567	null	null	19058
"GO:0019216"	"regulation of lipid metabolic process"	-300	4.630366845751405	0.10508254122483125	0.8712179027895054	0.26978212	-5.566632903910746	0.5520186181344763	null
"GO:0019222"	"regulation of metabolic process"	-300	6.806314448734751	15.757534779778567	0.8326366165706891	0.5977317	-5.561761345056694	-0.01047597634311338	null
"GO:0019233"	"sensory perception of pain"	-300	3.619823500457278	0.010253996363400252	0.9304921611352035	0.63894052	1.1442229582888161	-6.466795814916907	null
"GO:0019236"	"response to pheromone"	-300	4.1883377790407526	0.03797375321520381	0.9369671229014744	0.47849778	-2.1970243871724824	7.031862298103298	null
"GO:0019538"	"protein metabolic process"	-300	6.885479051662408	18.90831760569825	0.9506665945604404	0.3709377	4.003348218139264	6.219681133964046	null
"GO:0019637"	"organophosphate metabolic process"	-300	6.4396515857619026	6.773690066732693	0.9324511093216915	0.62576571	4.397034111740987	3.001951794321335	null
"GO:0006796"	"phosphate-containing compound metabolic process"	-300	6.711039325075964	12.653571809553702	0.9268043933532444	0.75647118	null	null	19637
"GO:0019692"	"deoxyribose phosphate metabolic process"	-300	4.9379339333457475	0.21335499586468093	0.9340972995288492	0.5449325	5.341134290582305	2.59550187256733	null
"GO:0019827"	"stem cell population maintenance"	-300	3.840670561333409	0.017052253193863887	0.8937708357773141	0.39107028	0.00314017493331575	-6.704051086748848	null
"GO:0030718"	"germ-line stem cell population maintenance"	-300	2.886490725172482	0.001892780413695342	0.9056844202850953	0.88522164	null	null	19827
"GO:0019915"	"lipid storage"	-300	4.27776961008365	0.04665740640053173	0.9609811136638257	0.4074797	6.894584958825755	-0.36497326805465086	null
"GO:0019933"	"cAMP-mediated signaling"	-300	3.9228810912082936	0.020606446844547988	0.8444994683082704	0.56767185	-3.749235952660499	4.515152214215639	null
"GO:0019934"	"cGMP-mediated signaling"	-300	3.9460590603851236	0.021736207845700344	0.8439906450475508	0.55464284	-3.795679855078512	4.508714258455114	null
"GO:0021700"	"developmental maturation"	-300	4.548917376094036	0.0871122033829721	0.9019103078094047	0.45059578	-0.7408520009951907	-7.024133824078057	null
"GO:0022402"	"cell cycle process"	-300	5.875800671392008	1.8491578554743764	0.9482424343343143	0.46123595	2.0791805811016295	-3.6306654482927447	null
"GO:0000226"	"microtubule cytoskeleton organization"	-300	5.554980718698552	0.8833918782540008	0.9221866073688401	0.86164684	null	null	22402
"GO:0000278"	"mitotic cell cycle"	-300	5.644649284426092	1.0859809163429945	0.9505074156374705	0.89431001	null	null	22402
"GO:0000281"	"mitotic cytokinesis"	-300	4.643265099730196	0.10825030246335648	0.9529278944240488	0.86004788	null	null	22402
"GO:0000910"	"cytokinesis"	-300	5.128557576391251	0.33092398057283656	0.9527319144898343	0.78476447	null	null	22402
"GO:0007018"	"microtubule-based movement"	-300	5.3836915205584415	0.5954751176662081	0.9762950047404326	0.75207761	null	null	22402
"GO:0007051"	"spindle organization"	-300	5.094911139813784	0.3062538400182613	0.9034061464536642	0.79651823	null	null	22402
"GO:0007052"	"mitotic spindle organization"	-300	4.9315849874708	0.21025861386152261	0.9035097580973037	0.74971481	null	null	22402
"GO:0007059"	"chromosome segregation"	-300	5.442440571042678	0.6817307702247771	0.9513639680796121	0.84793437	null	null	22402
"GO:0044770"	"cell cycle phase transition"	-300	4.792314630415376	0.15257434627327288	0.9565122604934106	0.72676427	null	null	22402
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	-300	4.825737607457994	0.16478019552101697	0.9544993668068031	0.732143	null	null	22402
"GO:0098813"	"nuclear chromosome segregation"	-300	5.128428349963885	0.3308255264550891	0.9517140743468473	0.7847404	null	null	22402
"GO:1902850"	"microtubule cytoskeleton organization involved in mitosis"	-300	5.011244706327958	0.2525889617870525	0.902177889511487	0.77304114	null	null	22402
"GO:1903047"	"mitotic cell cycle process"	-300	5.551952317828498	0.8772532640124455	0.9480447002818586	0.87243608	null	null	22402
"GO:0022404"	"molting cycle process"	-300	3.572639297042813	0.009198075950558507	0.930917563500048	0.37689633	1.14003461718234	-6.4167572760167815	null
"GO:0007591"	"molting cycle, chitin-based cuticle"	-300	2.858537197569639	0.0017746354723983636	0.9366406355753691	0.8378799	null	null	22404
"GO:0007593"	"chitin-based cuticle sclerotization"	-300	1.9084850188786497	0.00019690823549496406	0.9134711224194847	0.75575688	null	null	22404
"GO:0048085"	"adult chitin-containing cuticle pigmentation"	-300	1.591064607026499	9.353141186010792E-05	0.9023215096798077	0.80969683	null	null	22404
"GO:0022411"	"cellular component disassembly"	-300	5.303912807769549	0.49554664950545757	0.9445540068290333	0.36989542	4.362936022704666	-5.279992564778936	null
"GO:0022414"	"reproductive process"	-300	5.62658773183261	1.0417430198861073	1	-0	0.388294643882329	3.036086628018931	null
"GO:0022613"	"ribonucleoprotein complex biogenesis"	-300	6.035837023444256	2.67307113984418	0.9329378670956562	0.67345966	4.085291592297031	-5.252043346468775	null
"GO:0022607"	"cellular component assembly"	-300	6.24662486236018	4.343086805371125	0.9259967283995248	0.73799796	null	null	22613
"GO:0023051"	"regulation of signaling"	-300	5.9013275229365645	1.9611051100591508	0.8639853294097769	0.2470716	-5.835728396490174	0.44162014496550606	null
"GO:0023052"	"signaling"	-300	6.571894386105714	9.184767415191992	0.8421788194448674	0.51240944	-5.602883465041877	0.037561458466246235	null
"GO:0023057"	"negative regulation of signaling"	-300	5.422364920152503	0.6509343221933648	0.8104270403167363	0.69915162	-6.363269241625455	-0.5041921984435254	null
"GO:0023056"	"positive regulation of signaling"	-300	5.416911648736081	0.6428118574791976	0.7880071788262213	0.76467263	null	null	23057
"GO:0023058"	"adaptation of signaling pathway"	-300	3.6830470382388496	0.011861259835627896	0.863904045549336	0.50540378	-7.578361159637471	-0.8691273725662071	null
"GO:0030011"	"maintenance of cell polarity"	-300	3.823539433656859	0.016392610604955758	0.9900648810930701	0.55001109	1.0309375018860043	-1.4043325340143684	null
"GO:0030010"	"establishment of cell polarity"	-300	4.583652108542044	0.09436581050801783	0.9889310835669303	0.77486795	null	null	30011
"GO:0030029"	"actin filament-based process"	-300	5.514250152357573	0.8043086081733359	0.9899496689680461	0.01645542	0.807650478979437	1.5566379398431338	null
"GO:0030030"	"cell projection organization"	-300	5.693272196249101	1.214633373356573	0.9400530135893915	0.46032783	4.357751323913029	-5.183540944895621	null
"GO:0030036"	"actin cytoskeleton organization"	-300	5.499274581892218	0.7770466629690582	0.9287635489492566	0.66889323	4.38564363326523	-4.82163132035667	null
"GO:0000147"	"actin cortical patch assembly"	-300	3.582177037688409	0.009402368244884534	0.9430447611047207	0.82180981	null	null	30036
"GO:0007015"	"actin filament organization"	-300	5.285192618592612	0.47463991760177976	0.931325759804801	0.93735259	null	null	30036
"GO:0007020"	"microtubule nucleation"	-300	4.428167202855482	0.06596672024375665	0.9265924645188321	0.85789875	null	null	30036
"GO:0008154"	"actin polymerization or depolymerization"	-300	4.650297807263036	0.11001755387692379	0.9385729061579805	0.81992626	null	null	30036
"GO:0030041"	"actin filament polymerization"	-300	4.365413100076178	0.05709108152882114	0.932786101391179	0.77628858	null	null	30036
"GO:0030866"	"cortical actin cytoskeleton organization"	-300	4.486954433328226	0.07552907642998084	0.9400602513382889	0.79432467	null	null	30036
"GO:0044396"	"actin cortical patch organization"	-300	3.6451273992583912	0.010869334599322015	0.9472027406926753	0.82911269	null	null	30036
"GO:0046785"	"microtubule polymerization"	-300	4.526132421238326	0.08265961590784222	0.9254294439063353	0.94549606	null	null	30036
"GO:0030097"	"hemopoiesis"	-300	4.7526245626267665	0.1392485814361512	0.8775889656300667	0.59570439	-0.8727412744688207	-6.842495429371398	null
"GO:0030099"	"myeloid cell differentiation"	-300	4.343566132386124	0.05429006187890528	0.8831721736814633	0.63931296	-0.8292102936507743	-6.923236970236717	null
"GO:0002521"	"leukocyte differentiation"	-300	4.472068637583486	0.07298403748620842	0.8809715995595702	0.89103684	null	null	30099
"GO:0030219"	"megakaryocyte differentiation"	-300	3.1752218003430523	0.003682184003755828	0.8996862467154034	0.74091894	null	null	30099
"GO:0030220"	"platelet formation"	-300	2.9943171526696366	0.002426894002475432	0.894135189006779	0.72389572	null	null	30099
"GO:0035855"	"megakaryocyte development"	-300	2.9237619608287004	0.0020626137668097485	0.9026871961346011	0.71746487	null	null	30099
"GO:0061515"	"myeloid cell development"	-300	3.792391689498254	0.015257926897916028	0.8914666297558157	0.80551227	null	null	30099
"GO:0030111"	"regulation of Wnt signaling pathway"	-300	4.879061455851939	0.18630718836650392	0.8377419052883873	0.63310469	-6.810866357593192	-0.6489853365588085	null
"GO:0030162"	"regulation of proteolysis"	-300	5.322223430852146	0.5168865795272243	0.8365869075950187	0.68868065	-4.608571254332222	-0.33292038558175	null
"GO:0030201"	"heparan sulfate proteoglycan metabolic process"	-300	3.750893920382125	0.013867262484732842	0.9566341216834194	0.58391062	6.3460226249274	3.557979696329617	null
"GO:0030167"	"proteoglycan catabolic process"	-300	3.029789470831856	0.0026336476497451442	0.9500169289749518	0.70737243	null	null	30201
"GO:0030200"	"heparan sulfate proteoglycan catabolic process"	-300	3.0115704435972783	0.002525348120222914	0.9403876156318748	0.70584683	null	null	30201
"GO:0030203"	"glycosaminoglycan metabolic process"	-300	5.602164209497939	0.9847750060044705	0.9479139293618065	0.65361073	5.158842344037651	4.5849450903121465	null
"GO:0006023"	"aminoglycan biosynthetic process"	-300	5.444027611264057	0.6842265821096758	0.9216771708512678	0.93422514	null	null	30203
"GO:0006026"	"aminoglycan catabolic process"	-300	4.976331634603942	0.23307781700244523	0.9386230862463291	0.84004085	null	null	30203
"GO:0006027"	"glycosaminoglycan catabolic process"	-300	4.807379411826214	0.15795978651406015	0.9405542608013838	0.81052231	null	null	30203
"GO:0030397"	"membrane disassembly"	-300	3.307709923404807	0.004996546475684713	0.9550525571320245	0.67531124	4.4591876707244715	-4.392981042285246	null
"GO:0030437"	"ascospore formation"	-300	3.0111473607757975	0.002522886767279227	0.8592833410741907	0.65124965	-0.7382915171432777	-6.19903300845327	null
"GO:0030476"	"ascospore wall assembly"	-300	2.6180480967120925	0.0010190001186864389	0.8354281292890212	0.93787658	null	null	30437
"GO:0042244"	"spore wall assembly"	-300	2.645422269349092	0.0010854566481659892	0.8688141672908155	0.99566956	null	null	30437
"GO:0043935"	"sexual sporulation resulting in formation of a cellular spore"	-300	3.1119342763326814	0.003182529356187356	0.8629381210006677	0.95301782	null	null	30437
"GO:0070591"	"ascospore wall biogenesis"	-300	2.6334684555795866	0.0010559204128417446	0.8386810602506181	0.9929289	null	null	30437
"GO:0030536"	"larval feeding behavior"	-300	2.2068258760318495	0.0003938164709899281	0.9401695309267407	0.55835617	1.128214231814095	-6.107276062411629	null
"GO:0030537"	"larval behavior"	-300	2.7209857441537393	0.0012922102954357015	0.9366419499750089	0.58680982	1.1256760625521713	-6.184346205616699	null
"GO:0030587"	"sorocarp development"	-300	3.091315159697223	0.0030348481795661334	0.9144608145727529	0.32922369	-0.6735364089498753	-7.124597557645772	null
"GO:0031152"	"aggregation involved in sorocarp development"	-300	2.5658478186735176	0.0009033165303331477	0.8679856487107758	0.94493098	null	null	30587
"GO:0030705"	"cytoskeleton-dependent intracellular transport"	-300	5.025035371273884	0.26073850138360033	0.9324063280085984	0.68301253	6.315960010493895	-0.9984718186844656	null
"GO:0030865"	"cortical cytoskeleton organization"	-300	4.668050280561738	0.11460797711690014	0.9394992710106309	0.57208025	4.596273117773395	-4.765053172624489	null
"GO:0031023"	"microtubule organizing center organization"	-300	4.625199231482169	0.1038395579882693	0.9335970233748212	0.68451645	4.533011803773219	-4.549564783618863	null
"GO:0031055"	"chromatin remodeling at centromere"	-300	3.9441864612836874	0.021642676433840238	0.9542280668271084	0.63610007	3.972388265716924	-5.661928644687575	null
"GO:0031099"	"regeneration"	-300	4.069038764986071	0.028851979205899606	0.9039760236813814	0.42410992	-0.8630525863246845	-7.039380666517421	null
"GO:0031100"	"animal organ regeneration"	-300	2.8920946026904804	0.0019173939431322126	0.9104835234467168	0.49310724	-1.307854404422813	-6.96448611316551	null
"GO:0031109"	"microtubule polymerization or depolymerization"	-300	4.644615816355384	0.10858750781664162	0.9333826761784532	0.50750426	4.496703493668718	-4.544204784708602	null
"GO:0031123"	"RNA 3'-end processing"	-300	5.167854700092016	0.3622643876048038	0.9188460407331651	0.46316329	3.19872850000903	5.70046264965085	null
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	-300	4.512430894876464	0.08009242478757662	0.9513109099389939	0.69297496	6.236612481198348	3.9005503913187876	null
"GO:0031163"	"metallo-sulfur cluster assembly"	-300	5.117211617504696	0.3223904699170736	0.9386490599246234	0.60656106	3.9759267165019523	-5.340358589206197	null
"GO:0031279"	"regulation of cyclase activity"	-300	4.232284402080395	0.042017756101681646	0.8733572565745285	0.56769966	-6.102195048640603	3.52622567643743	null
"GO:0031365"	"N-terminal protein amino acid modification"	-300	4.523239060190306	0.08211073420140001	0.9614617532111892	0.41278704	6.148219345265698	4.32855411794617	null
"GO:0031396"	"regulation of protein ubiquitination"	-300	4.501415319896368	0.07808642213847168	0.8506692817397856	0.62533415	-4.092967147287798	-0.46588266451351146	null
"GO:0031398"	"positive regulation of protein ubiquitination"	-300	4.340622555361112	0.0539233202902959	0.8046598440896426	0.95875159	null	null	31396
"GO:0051443"	"positive regulation of ubiquitin-protein transferase activity"	-300	3.975891136401793	0.02328193749433581	0.794814448465948	0.98983175	null	null	31396
"GO:1903320"	"regulation of protein modification by small protein conjugation or removal"	-300	4.549836699792701	0.08729680485374862	0.849552684007622	0.99050482	null	null	31396
"GO:1903322"	"positive regulation of protein modification by small protein conjugation or removal"	-300	4.369512709425735	0.05763257917643229	0.8038346795728663	0.99466653	null	null	31396
"GO:1904666"	"regulation of ubiquitin protein ligase activity"	-300	4	0.024611068083926817	0.8748189158852038	0.98807061	null	null	31396
"GO:1904668"	"positive regulation of ubiquitin protein ligase activity"	-300	3.962984584316997	0.022600142728934496	0.795176300620152	0.90513533	null	null	31396
"GO:0031426"	"polycistronic mRNA processing"	-300	1.8325089127062364	0.0001649106472270324	0.9501138324167651	0.1852754	2.4498492053280327	6.681457819017086	null
"GO:0031440"	"regulation of mRNA 3'-end processing"	-300	3.1953460583484197	0.0038569400627576087	0.891324576362664	0.66529056	-2.9018252151209727	-0.9852907921605376	null
"GO:0031442"	"positive regulation of mRNA 3'-end processing"	-300	2.225309281725863	0.0004110459415957375	0.8618833720378233	0.58513262	-5.7750536289711345	-3.4959898970006273	null
"GO:0031505"	"fungal-type cell wall organization"	-300	4.376284896196881	0.058538357059709126	0.9453710663207237	0.58900403	3.835414692105212	-5.523403419704108	null
"GO:0009272"	"fungal-type cell wall biogenesis"	-300	4.3275632601872775	0.05232590222984301	0.9453563337828332	0.9099374	null	null	31505
"GO:0071940"	"fungal-type cell wall assembly"	-300	2.6646419755561257	0.0011346837070397304	0.9516372201664665	0.72480041	null	null	31505
"GO:0031578"	"mitotic spindle orientation checkpoint signaling"	-300	3.3432115901797474	0.005422360534942572	0.7778890264172421	0.66444498	-3.271333516651552	3.557494543609978	null
"GO:0001100"	"negative regulation of exit from mitosis"	-300	3.373463721632369	0.005813715652988814	0.8447207292426119	0.86458422	null	null	31578
"GO:0031647"	"regulation of protein stability"	-300	4.686689882555603	0.11963405982790909	0.8822637083346995	0.55208701	-7.215457279425239	2.3280728195256666	null
"GO:0031667"	"response to nutrient levels"	-300	5.293537121475543	0.48384783896411304	0.9438992943197061	0.28633502	-2.925509061445261	6.455318989927831	null
"GO:0032101"	"regulation of response to external stimulus"	-300	5.1257544437096305	0.3287949102765473	0.8423543967777726	0.66548237	-6.906597535824901	-0.5411018033958053	null
"GO:0032148"	"activation of protein kinase B activity"	-300	2.9459607035775686	0.0021709132963319785	0.8100645570851729	0.68704071	-4.490126726389634	-1.8881305301642641	null
"GO:0032259"	"methylation"	-300	6.033478038904545	2.6585910004764686	0.9819341143738614	0.06472555	0.41891682555714965	8.25482370758824	null
"GO:0032459"	"regulation of protein oligomerization"	-300	2.271841606536499	0.00045781164752579137	0.8886398640573537	0.47021834	-1.4689125858021934	0.8146363271238967	null
"GO:0032460"	"negative regulation of protein oligomerization"	-300	1.6127838567197355	9.845411774748203E-05	0.8729608819897229	0.44298798	-1.7527068320132857	-1.9034257630508746	null
"GO:0032479"	"regulation of type I interferon production"	-300	3.9286518466536946	0.02088211837424094	0.8498072207628652	0.67457858	-4.149713525035205	-1.7426259902710786	null
"GO:0001818"	"negative regulation of cytokine production"	-300	4.121264305229581	0.032539085915542804	0.8140134136130067	0.86465655	null	null	32479
"GO:0001819"	"positive regulation of cytokine production"	-300	4.54119220000948	0.08557631914611137	0.7827759446211988	0.83997329	null	null	32479
"GO:0010574"	"regulation of vascular endothelial growth factor production"	-300	3.4089180208467798	0.0063084475946699105	0.8597733068345363	0.71926577	null	null	32479
"GO:0010575"	"positive regulation of vascular endothelial growth factor production"	-300	3.389343311252078	0.006030314712033274	0.8140980915308507	0.71748282	null	null	32479
"GO:0032480"	"negative regulation of type I interferon production"	-300	3.3240765797394864	0.005188532005292303	0.8321180863658435	0.90915504	null	null	32479
"GO:0032481"	"positive regulation of type I interferon production"	-300	3.7996162044814987	0.01551390760405948	0.803488110411701	0.90843292	null	null	32479
"GO:0032648"	"regulation of interferon-beta production"	-300	3.3176455432211585	0.005112230064038004	0.8608351689715534	0.71102682	null	null	32479
"GO:0032688"	"negative regulation of interferon-beta production"	-300	2.681241237375587	0.0011789880600260973	0.8446267194049732	0.79815721	null	null	32479
"GO:0032482"	"Rab protein signal transduction"	-300	3.830139387425343	0.016643668605211836	0.8462589182606309	0.6271862	-3.7766465970086625	4.601553617083957	null
"GO:0032488"	"Cdc42 protein signal transduction"	-300	3.7502769151539925	0.013847571661183347	0.8479434308585619	0.53599952	-3.7652989971227737	4.658186026780575	null
"GO:0032501"	"multicellular organismal process"	-300	6.163132142633867	3.5834862120669206	1	-0	0.31518741189690963	4.53106549624128	null
"GO:0032502"	"developmental process"	-300	6.192100572841233	3.830665120083749	1	-0	0.8127707786787021	2.008668550897458	null
"GO:0032510"	"endosome to lysosome transport via multivesicular body sorting pathway"	-300	3.0542299098633974	0.002786251532253741	0.9434113499455273	0.65209078	6.2355180771217	-0.7612689740480258	null
"GO:0032637"	"interleukin-8 production"	-300	2.2624510897304293	0.00011371450599834171	0.9127400963045836	0.29961439	0.7918327192319494	-4.6800406156003405	null
"GO:0032787"	"monocarboxylic acid metabolic process"	-300	6.126984864672973	3.2972997825985404	0.9336637081281833	0.69522703	4.6945662014229	3.1578131294518306	null
"GO:0032878"	"regulation of establishment or maintenance of cell polarity"	-300	3.8477576883923312	0.017332847429444208	0.899044025224802	0.12220166	-7.203074665571882	2.9843251656063656	null
"GO:0032879"	"regulation of localization"	-300	5.565863160327171	0.9058074195121588	0.8726672981686134	0.20765549	-6.12091080759712	0.902334547529927	null
"GO:0032886"	"regulation of microtubule-based process"	-300	4.853180886542993	0.17552892382609833	0.8823830309496387	0.176309	-6.5118798359351215	1.675388184459077	null
"GO:0032940"	"secretion by cell"	-300	5.476002229822549	0.7365032572806451	0.9471862094985385	0.33011629	6.63744448545646	-1.681522864812595	null
"GO:0002790"	"peptide secretion"	-300	3.8813275841005512	0.01872597319557108	0.9632602567219212	0.71254289	null	null	32940
"GO:0006887"	"exocytosis"	-300	5.152985103063503	0.35007084512177816	0.9392020280881137	0.91001822	null	null	32940
"GO:0007268"	"chemical synaptic transmission"	-300	5.28154694070609	0.47067221665655623	0.8542086178582207	0.84012986	null	null	32940
"GO:0007269"	"neurotransmitter secretion"	-300	4.627918615571418	0.10449181651834637	0.8168618422887939	0.87273574	null	null	32940
"GO:0009306"	"protein secretion"	-300	5.199500118868419	0.3896469391033222	0.924791641754427	0.91933754	null	null	32940
"GO:0023061"	"signal release"	-300	4.726564216162244	0.13113842348670238	0.8356806429471573	0.83264075	null	null	32940
"GO:0045055"	"regulated exocytosis"	-300	4.672301097151566	0.11573527676510881	0.9440087879510595	0.82372787	null	null	32940
"GO:0098916"	"anterograde trans-synaptic signaling"	-300	5.28154694070609	0.47067221665655623	0.8542103131810563	0.99321708	null	null	32940
"GO:0099536"	"synaptic signaling"	-300	5.3044258958093975	0.4961324515060551	0.8537860129770752	0.94494787	null	null	32940
"GO:0099537"	"trans-synaptic signaling"	-300	5.286281279455001	0.47583121242652426	0.8541013345262151	0.9862598	null	null	32940
"GO:0099643"	"signal release from synapse"	-300	4.627918615571418	0.10449181651834637	0.837395498596821	0.96563896	null	null	32940
"GO:0032967"	"positive regulation of collagen biosynthetic process"	-300	2.829946695941636	0.001661413236988759	0.8538308678448239	0.3058662	-5.671691412958171	-3.2095800607670544	null
"GO:0010714"	"positive regulation of collagen metabolic process"	-300	2.8488047010518036	0.0017352538252993705	0.8549897925363101	0.97525644	null	null	32967
"GO:0032965"	"regulation of collagen biosynthetic process"	-300	2.905256048748451	0.0019764664137807016	0.8978573419705351	0.97331435	null	null	32967
"GO:0032970"	"regulation of actin filament-based process"	-300	5.138817229617316	0.3388347689338468	0.8765559421127564	0.18663499	-6.1518270403843704	1.44230175592458	null
"GO:0032984"	"protein-containing complex disassembly"	-300	5.117755048991034	0.3227941317998383	0.9379328389630371	0.6626911	3.951224381281882	-5.086277322459996	null
"GO:0006415"	"translational termination"	-300	4.785522021186003	0.15020652474144594	0.892532038713293	0.86312651	null	null	32984
"GO:0032989"	"cellular anatomical entity morphogenesis"	-300	4.509565403222792	0.07956569525762759	0.9518819436640197	0.31230679	4.204961862613873	-5.513703794308842	null
"GO:0033013"	"tetrapyrrole metabolic process"	-300	5.448144929117498	0.6907442447045591	0.9843731724865298	0.0462407	0.4969003542366758	3.3612021883959455	null
"GO:0033015"	"tetrapyrrole catabolic process"	-300	4.08109515656134	0.029664225677316334	0.9727593832259501	0.35956076	1.2945822691240938	7.836477366676746	null
"GO:0033036"	"macromolecule localization"	-300	6.319958605411964	5.142002589244843	0.9549654300874132	0.4475155	6.575725596947058	-1.4344170895349744	null
"GO:0033108"	"mitochondrial respiratory chain complex assembly"	-300	4.9829131523248655	0.23663693335901673	0.9302228775955129	0.64354813	4.01529228116344	-5.060329913483342	null
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	-300	4.590050069147028	0.09576632033297576	0.9347576650579014	0.76761132	null	null	33108
"GO:0033143"	"regulation of intracellular steroid hormone receptor signaling pathway"	-300	3.5514499979728753	0.008759955126582213	0.8646618021150502	0.49591002	-7.5569490515667885	-1.056954069532645	null
"GO:0033206"	"meiotic cytokinesis"	-300	3.4898179083014504	0.007600657890105613	0.9421531574579507	0.58729786	1.212979129030837	-3.8333676760441797	null
"GO:0033301"	"cell cycle comprising mitosis without cytokinesis"	-300	2.1760912590556813	0.0003667415886093705	0.9683193740150621	0.35703937	2.0706414870706156	-3.5456481401095714	null
"GO:0033365"	"protein localization to organelle"	-300	5.736929281781389	1.3430815380758254	0.9252912606564268	0.69118056	6.50194977605594	-0.962809683509266	null
"GO:0033500"	"carbohydrate homeostasis"	-300	4.505678952441556	0.07885682560984572	0.9891372235845841	0.68224701	0.9996892394687423	-2.919126118264839	null
"GO:0033554"	"cellular response to stress"	-300	6.254747656865193	4.425081855984172	0.9078677954516297	0.54645267	-2.4847391871438282	6.165624048108078	null
"GO:0006281"	"DNA repair"	-300	6.065400806810804	2.8613720240950697	0.8525686758335673	0.76119231	null	null	33554
"GO:0006302"	"double-strand break repair"	-300	5.472820784475008	0.7311276624516326	0.8699186651543328	0.78757176	null	null	33554
