TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0051020"	"GTPase binding"	-300	5.084987144142866	0.26545164923738473	0.8397390588036056	0.70509464	31267
"GO:0031490"	"chromatin DNA binding"	-300	4.749628114854059	0.12263720387786325	0.9240908333449447	0.66270854	null
"GO:0031625"	"ubiquitin protein ligase binding"	-300	4.902807603794222	0.17450345356275757	0.844521593108233	0.64827144	null
"GO:0032182"	"ubiquitin-like protein binding"	-300	5.031945445314054	0.2349325892637212	0.8625745774549849	0.38541897	null
"GO:0032549"	"ribonucleoside binding"	-300	4.312579294906139	0.04482909839358468	0.9180893893769484	0.17234944	null
"GO:0001883"	"purine nucleoside binding"	-300	1.9493900066449128	0.00019208105261639166	0.9398343814184345	0.73735978	32549
"GO:0032550"	"purine ribonucleoside binding"	-300	0.6020599913279624	6.548217702831534E-06	0.9481901645124522	0.63463089	null
"GO:0032551"	"pyrimidine ribonucleoside binding"	-300	0.47712125471966244	4.365478468554356E-06	0.9490352681588081	0.62419489	null
"GO:0032559"	"adenyl ribonucleotide binding"	-300	6.761199898143712	12.595101675595052	0.8695709202939766	0.68677021	null
"GO:0030554"	"adenyl nucleotide binding"	-300	6.804504440795216	13.91573749094518	0.8787440409960678	0.77267367	32559
"GO:0032553"	"ribonucleotide binding"	-300	6.831938015194583	14.82312620076578	0.8677091591851996	0.8219815	32559
"GO:0032555"	"purine ribonucleotide binding"	-300	6.818019653776024	14.355603101436715	0.8671147170661777	0.81039353	32559
"GO:0033218"	"amide binding"	-300	5.311635208307389	0.44733712689046773	0.9656113177351753	0.04217669	null
"GO:0035639"	"purine ribonucleoside triphosphate binding"	-300	6.810091450222462	14.095913883777822	0.8789213864824585	0.46614598	null
"GO:0000166"	"nucleotide binding"	-300	6.9236120800790015	18.306860962763057	0.8754489500430676	0.77968614	35639
"GO:0017076"	"purine nucleotide binding"	-300	6.856312396219104	15.678849472911038	0.8786475100594716	0.72622463	35639
"GO:0036002"	"pre-mRNA binding"	-300	4.5183823155453435	0.07200638459956983	0.9391763804865617	0.24323167	null
"GO:0036094"	"small molecule binding"	-300	7.218235675531778	36.07758878384602	0.9387621904532419	0.22682086	null
"GO:0038024"	"cargo receptor activity"	-300	4.369549801664892	0.05111320464906868	0.9839505352212655	0.20267193	null
"GO:0042171"	"lysophosphatidic acid acyltransferase activity"	-300	4.57923466734815	0.08283713668005319	0.8850804329478763	0.36670728	null
"GO:0042277"	"peptide binding"	-300	5.189986927670516	0.33805392164791226	0.9664935762820417	0.04108458	null
"GO:0042578"	"phosphoric ester hydrolase activity"	-300	5.97889234061877	2.0791879022638344	0.8968309884315602	0.67050597	null
"GO:0042781"	"3'-tRNA processing endoribonuclease activity"	-300	4.3457069212784285	0.04838259786698793	0.8850694299407551	0.65872051	null
"GO:0042802"	"identical protein binding"	-300	5.33465677657078	0.4716899485272982	0.8550708978929368	0.40947589	null
"GO:0042975"	"peroxisome proliferator activated receptor binding"	-300	3.3265406685165617	0.004627407176667618	0.8896453813079163	0.48726158	null
"GO:0043130"	"ubiquitin binding"	-300	4.990769383290282	0.21368144007879863	0.863534107241467	0.38236331	null
"GO:0043167"	"ion binding"	-300	7.193200537570395	34.056684384615856	0.9078638393905454	0.48454807	null
"GO:0043168"	"anion binding"	-300	6.927234817369778	18.460209307667203	0.9165050763954947	0.42281616	null
"GO:0043169"	"cation binding"	-300	6.935587114255789	18.818669658416372	0.9162170948801149	0.39700077	null
"GO:0043175"	"RNA polymerase core enzyme binding"	-300	4.649636617730435	0.09741565202579046	0.8491889148070181	0.6203327	null
"GO:0000994"	"RNA polymerase III core binding"	-300	3.397418542351348	0.0054481171287558364	0.8736641650199729	0.78602405	43175
"GO:0043394"	"proteoglycan binding"	-300	3.3613500243522663	0.005013752021134678	0.8769784134264018	0.27292364	null
"GO:0043426"	"MRF binding"	-300	2.303196057420489	0.0004365478468554356	0.8815866183433938	0.65070496	null
"GO:0043565"	"sequence-specific DNA binding"	-300	6.301428929011041	4.369488160527723	0.8969744131339812	0.15812887	null
"GO:0044017"	"histone H3K27 acetyltransferase activity"	-300	2.037426497940624	0.00023573583730193524	0.8997358987928507	0.45079526	null
"GO:0043993"	"histone H3K18 acetyltransferase activity"	-300	2.278753600952829	0.0004125377152783867	0.8969636670275531	0.71120198	44017
"GO:0044325"	"transmembrane transporter binding"	-300	4.457745685468492	0.06262278863141224	0.8748208566521379	0.32135273	null
"GO:0044389"	"ubiquitin-like protein ligase binding"	-300	4.943425260694872	0.1916117636810221	0.8434804360101983	0.66550385	null
"GO:0044547"	"DNA topoisomerase binding"	-300	3.6478717653062325	0.00970009315712778	0.8709776105426371	0.52995318	null
"GO:0044877"	"protein-containing complex binding"	-300	5.887403475810974	1.6842430652137217	0.9606402447150711	0.04824682	null
"GO:0045545"	"syndecan binding"	-300	2.863322860120456	0.001591216901788063	0.8808579007670732	0.2140946	null
"GO:0043395"	"heparan sulfate proteoglycan binding"	-300	2.709269960975831	0.001115379748715638	0.8809418388809196	0.88189696	45545
"GO:0046332"	"SMAD binding"	-300	4.338516254788366	0.04758808078571104	0.8770890266392954	0.31526981	null
"GO:0046872"	"metal ion binding"	-300	6.929372070476243	18.551279736738948	0.910124162231315	0.54854629	null
"GO:0046906"	"tetrapyrrole binding"	-300	5.874642401587303	1.6354741225022669	0.9391613101197547	0.1375018	null
"GO:0046914"	"transition metal ion binding"	-300	6.454241915208814	6.212174084018391	0.9241522536981515	0.60761832	null
"GO:0046982"	"protein heterodimerization activity"	-300	5.13753450236695	0.29959405633994834	0.858204077090938	0.36107232	null
"GO:0042803"	"protein homodimerization activity"	-300	4.868996902487136	0.16143321102790584	0.8644408919948994	0.71804241	46982
"GO:0046983"	"protein dimerization activity"	-300	5.729996121186026	1.172187720026936	0.8439008023491636	0.46753594	null
"GO:0047560"	"3-dehydrosphinganine reductase activity"	-300	3.5691397254724593	0.0080914143414655	0.9594307185556715	0.57036652	null
"GO:0048487"	"beta-tubulin binding"	-300	3.9579423354454044	0.01981054129029967	0.8730443006355123	0.59481677	null
"GO:0050145"	"nucleoside monophosphate kinase activity"	-300	4.891024252224102	0.1698323916014044	0.872926261598151	0.43797826	null
"GO:0004127"	"(d)CMP kinase activity"	-300	4.292765403851628	0.04282970925498679	0.8846532157848346	0.88383805	50145
"GO:0004550"	"nucleoside diphosphate kinase activity"	-300	4.579703587632248	0.08292662898865855	0.8843110334229111	0.86675834	50145
"GO:0004798"	"thymidylate kinase activity"	-300	4.109612290308459	0.02809185394514728	0.8878854005661724	0.85822854	50145
"GO:0009041"	"UMP/dUMP kinase activity"	-300	4.164739384291432	0.031894185691258126	0.8869317805378828	0.8657793	50145
"GO:0033862"	"UMP kinase activity"	-300	4.162415036106447	0.03172393203098451	0.8869723162572359	0.86545826	50145
"GO:0050811"	"GABA receptor binding"	-300	3.6989700043360187	0.010911513432151614	0.8840653061345212	0.51118523	null
"GO:0050897"	"cobalt ion binding"	-300	4.661301450066921	0.10006768019543723	0.9500990529509522	0.03692879	null
"GO:0051010"	"microtubule plus-end binding"	-300	4.348304863048161	0.04867290218514679	0.8655341298341284	0.63606753	null
"GO:0051015"	"actin filament binding"	-300	5.34445711824617	0.48245521843075323	0.8439088495531525	0.4285925	null
"GO:0003779"	"actin binding"	-300	5.532345363784474	0.7436112368550806	0.8385061049787059	0.82999009	51015
"GO:0008017"	"microtubule binding"	-300	5.397748877047959	0.5454425245142898	0.8405261133748118	0.78182268	51015
"GO:0015631"	"tubulin binding"	-300	5.475642137554701	0.6525931935249565	0.8401757706037536	0.80487794	51015
"GO:0051427"	"hormone receptor binding"	-300	4.035349676522988	0.02367617247420455	0.8785110361489779	0.30079191	null
"GO:0051575"	"5'-deoxyribose-5-phosphate lyase activity"	-300	2.519827993775719	0.0007203039473114688	0.9521390455007286	0.33520948	null
"GO:0051861"	"glycolipid binding"	-300	3.0354297381845483	0.002366089329956461	0.9355270492449871	0.02320532	null
"GO:0052689"	"carboxylic ester hydrolase activity"	-300	5.751433081819347	1.2314992932399496	0.9021642013103891	0.05138718	null
"GO:0060089"	"molecular transducer activity"	-300	6.0740392798114	2.5884558894484484	1	-0	null
"GO:0060090"	"molecular adaptor activity"	-300	5.775380316539027	1.301312024909071	1	-0	null
"GO:0060590"	"ATPase regulator activity"	-300	4.732490258986104	0.11789192878254467	0.9464660732335267	-0	null
"GO:0061630"	"ubiquitin protein ligase activity"	-300	5.481998399005596	0.6622147080696502	0.8591295296749564	0.5243967	null
"GO:0004842"	"ubiquitin-protein transferase activity"	-300	5.637629801915565	0.9476122284298598	0.8546832194478127	0.94597073	61630
"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	-300	6.022657212533596	2.2996336512296582	0.8558451384900738	0.71855177	61630
"GO:0019787"	"ubiquitin-like protein transferase activity"	-300	5.6648026911753195	1.0087965919058834	0.854087927446067	0.96282807	61630
"GO:0061659"	"ubiquitin-like protein ligase activity"	-300	5.506525326065393	0.700689852552254	0.8584467956886421	0.91199726	61630
"GO:0061920"	"protein propionyltransferase activity"	-300	1.9294189257142926	0.00018335009567928295	0.9103687124968208	0.40872657	null
"GO:0070063"	"RNA polymerase binding"	-300	4.797869732706836	0.13704546556332692	0.8471478032739456	0.49643885	null
"GO:0070567"	"cytidylyltransferase activity"	-300	4.734775834755729	0.11851400946431367	0.8876022160699796	0.12820411	null
"GO:0071617"	"lysophospholipid acyltransferase activity"	-300	4.6093168842930865	0.08877855287575567	0.8845061136397809	0.52194478	null
"GO:0072341"	"modified amino acid binding"	-300	5.032409217607479	0.2351836042756631	0.9675667778956805	0.03975126	null
"GO:0072586"	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) regulator activity"	-300	3.5179872030250783	0.007192125776943301	0.9441657348684322	0.3856715	null
"GO:0001671"	"ATPase activator activity"	-300	4.334152052992287	0.04711224363263861	0.941088314434989	0.78314858	72586
"GO:0072587"	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activator activity"	-300	0.9030899869919435	1.5279174639940246E-05	0.9563992163235723	0.53381732	null
"GO:0097157"	"pre-mRNA intronic binding"	-300	3.8129133566428557	0.014185622283567382	0.9459502975760543	0.32726779	null
"GO:0097159"	"organic cyclic compound binding"	-300	7.252799553663059	39.06621935354991	0.9377998504235302	0.17410753	null
"GO:0097367"	"carbohydrate derivative binding"	-300	6.848664424657691	15.405160165803492	0.9473044126695563	0.07464077	null
"GO:0097472"	"cyclin-dependent protein kinase activity"	-300	4.288874945835279	0.04244772988898828	0.8804326079016959	0.59006013	null
"GO:0097677"	"STAT family protein binding"	-300	2.6148972160331345	0.0008971058252879203	0.8765306861892043	0.67607352	null
"GO:0097718"	"disordered domain specific binding"	-300	3.53655844257153	0.007506440226679215	0.8884746026317217	0.55067107	null
"GO:0097747"	"RNA polymerase activity"	-300	5.141556374124269	0.30238141434212035	0.8508184789701074	0.67958611	null
"GO:0003887"	"DNA-directed DNA polymerase activity"	-300	5.170000473264351	0.3228489601419374	0.8493922495989631	0.86583355	97747
"GO:0034061"	"DNA polymerase activity"	-300	5.307523848984616	0.44312225742907846	0.8453651069594175	0.7081756	97747
"GO:0098772"	"molecular function regulator activity"	-300	6.243156408823585	3.8208326438605775	1	-0	null
"GO:0099609"	"microtubule lateral binding"	-300	1.6334684555795864	9.167504783964147E-05	0.9043653624520441	0.17116947	null
"GO:0140064"	"peptide crotonyltransferase activity"	-300	2.966610986681934	0.0020190337917063896	0.8986082151655143	0.449898	null
"GO:0140065"	"peptide butyryltransferase activity"	-300	2.0170333392987803	0.00022482214113054937	0.9094777515749851	0.02427966	null
"GO:0140068"	"histone crotonyltransferase activity"	-300	2.0644579892269186	0.0002510150119418755	0.9037227081523967	0.45198951	null
"GO:0140069"	"histone butyryltransferase activity"	-300	1.7160033436347992	0.00011131970094813608	0.907417301579784	0.40109186	null
"GO:0140096"	"catalytic activity, acting on a protein"	-300	6.72110016484991	11.48423146613743	0.9618086600523083	0.07233305	null
"GO:0140098"	"catalytic activity, acting on RNA"	-300	6.221979105254421	3.6389886382529464	0.9233493930134925	-0	null
"GO:0140097"	"catalytic activity, acting on DNA"	-300	6.101447018509672	2.757074678035595	0.9255533906142427	0.73574463	140098
"GO:0140101"	"catalytic activity, acting on a tRNA"	-300	5.862442671184028	1.590171369694844	0.9238129494890003	0.68143042	null
"GO:0140110"	"transcription regulator activity"	-300	6.48583523646154	6.680930431014821	1	-0	null
"GO:0140297"	"DNA-binding transcription factor binding"	-300	4.684522212496592	0.10556381758734716	0.8422085857530272	0.26642063	null
"GO:0008140"	"cAMP response element binding protein binding"	-300	3.327563260187278	0.004638320872839004	0.8664406838949424	0.74206283	140297
"GO:0016922"	"nuclear receptor binding"	-300	4.253095585849032	0.03909067694666998	0.8480518824557035	0.90751954	140297
"GO:0035259"	"nuclear glucocorticoid receptor binding"	-300	3.7956715059460215	0.013633389257295254	0.8569105829585537	0.8145725	140297
"GO:0043425"	"bHLH transcription factor binding"	-300	3.088844562727004	0.0026760383012238206	0.8703044350413874	0.71858216	140297
"GO:0050681"	"nuclear androgen receptor binding"	-300	3.162564406523019	0.0031715201074047398	0.8679378506029671	0.72567406	140297
"GO:0051059"	"NF-kappaB binding"	-300	3.7999605274059833	0.013768719089820438	0.8571674740546433	0.79334536	140297
"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	-300	4.516257653941758	0.0716549635828512	0.8431571960879144	0.88618852	140297
"GO:1901265"	"nucleoside phosphate binding"	-300	6.924700864043428	18.352814171862295	0.9154886022695418	0.23735368	null
"GO:1901363"	"heterocyclic compound binding"	-300	6.960596100738509	19.934158544093723	0.9169071811187979	0.15298172	null
"GO:1901505"	"carbohydrate derivative transmembrane transporter activity"	-300	5.062371366143577	0.25198196542266027	0.9733305770165278	-0	null
"GO:0005338"	"nucleotide-sugar transmembrane transporter activity"	-300	4.433241641112682	0.05918715707665997	0.971780566742154	0.81561746	1901505
"GO:0005459"	"UDP-galactose transmembrane transporter activity"	-300	3.940267391446012	0.01902038968749133	0.9727733180824896	0.91966188	1901505
"GO:0015165"	"pyrimidine nucleotide-sugar transmembrane transporter activity"	-300	4.291590825658001	0.042714024075570095	0.9715046951878932	0.83433716	1901505
"GO:1901681"	"sulfur compound binding"	-300	5.434004913159027	0.5929323820344583	0.9646716842172157	0.03261082	null
"GO:1990175"	"EH domain binding"	-300	1.6720978579357175	0.00010040600477675019	0.9104790539339918	0.17175436	null
"GO:1990226"	"histone methyltransferase binding"	-300	3.1838390370564214	0.0033308600715069737	0.878595943684484	0.19776667	null
"GO:1990405"	"protein antigen binding"	-300	2.100370545117563	0.0002728424042846473	0.9081691333008234	0.02085336	null
"GO:1990841"	"promoter-specific chromatin binding"	-300	3.969276095488932	0.020334398706526192	0.9696530689426979	0	null
