# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0050811"	"GABA receptor binding"	0.010911513432151614	-300	0.8840653061345212	0.51118523	"protein antigen binding"
"GO:0051010"	"microtubule plus-end binding"	0.04867290218514679	-300	0.8655341298341284	0.63606753	"protein antigen binding"
"GO:0051015"	"actin filament binding"	0.48245521843075323	-300	0.8439088495531525	0.4285925	"protein antigen binding"
"GO:0051427"	"hormone receptor binding"	0.02367617247420455	-300	0.8785110361489779	0.30079191	"protein antigen binding"
"GO:0070063"	"RNA polymerase binding"	0.13704546556332692	-300	0.8471478032739456	0.49643885	"protein antigen binding"
"GO:0097677"	"STAT family protein binding"	0.0008971058252879203	-300	0.8765306861892043	0.67607352	"protein antigen binding"
"GO:0097718"	"disordered domain specific binding"	0.007506440226679215	-300	0.8884746026317217	0.55067107	"protein antigen binding"
"GO:0099609"	"microtubule lateral binding"	9.167504783964147E-05	-300	0.9043653624520441	0.17116947	"protein antigen binding"
"GO:0140297"	"DNA-binding transcription factor binding"	0.10556381758734716	-300	0.8422085857530272	0.26642063	"protein antigen binding"
"GO:1990175"	"EH domain binding"	0.00010040600477675019	-300	0.9104790539339918	0.17175436	"protein antigen binding"
"GO:1990226"	"histone methyltransferase binding"	0.0033308600715069737	-300	0.878595943684484	0.19776667	"protein antigen binding"
"GO:1990841"	"promoter-specific chromatin binding"	0.020334398706526192	-300	0.9696530689426979	0	null
"GO:0031490"	"chromatin DNA binding"	0.12263720387786325	-300	0.9240908333449447	0.66270854	"promoter-specific chromatin binding"
