TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0030437"	"ascospore formation"	-300	3.0111473607757975	0.002522886767279227	0.8592833410741907	0.65124965	null
"GO:0030476"	"ascospore wall assembly"	-300	2.6180480967120925	0.0010190001186864389	0.8354281292890212	0.93787658	30437
"GO:0042244"	"spore wall assembly"	-300	2.645422269349092	0.0010854566481659892	0.8688141672908155	0.99566956	30437
"GO:0043935"	"sexual sporulation resulting in formation of a cellular spore"	-300	3.1119342763326814	0.003182529356187356	0.8629381210006677	0.95301782	30437
"GO:0070591"	"ascospore wall biogenesis"	-300	2.6334684555795866	0.0010559204128417446	0.8386810602506181	0.9929289	30437
"GO:0030536"	"larval feeding behavior"	-300	2.2068258760318495	0.0003938164709899281	0.9401695309267407	0.55835617	null
"GO:0030537"	"larval behavior"	-300	2.7209857441537393	0.0012922102954357015	0.9366419499750089	0.58680982	null
"GO:0030587"	"sorocarp development"	-300	3.091315159697223	0.0030348481795661334	0.9144608145727529	0.32922369	null
"GO:0031152"	"aggregation involved in sorocarp development"	-300	2.5658478186735176	0.0009033165303331477	0.8679856487107758	0.94493098	30587
"GO:0030705"	"cytoskeleton-dependent intracellular transport"	-300	5.025035371273884	0.26073850138360033	0.9324063280085984	0.68301253	null
"GO:0030865"	"cortical cytoskeleton organization"	-300	4.668050280561738	0.11460797711690014	0.9394992710106309	0.57208025	null
"GO:0031023"	"microtubule organizing center organization"	-300	4.625199231482169	0.1038395579882693	0.9335970233748212	0.68451645	null
"GO:0031055"	"chromatin remodeling at centromere"	-300	3.9441864612836874	0.021642676433840238	0.9542280668271084	0.63610007	null
"GO:0031099"	"regeneration"	-300	4.069038764986071	0.028851979205899606	0.9039760236813814	0.42410992	null
"GO:0031100"	"animal organ regeneration"	-300	2.8920946026904804	0.0019173939431322126	0.9104835234467168	0.49310724	null
"GO:0031109"	"microtubule polymerization or depolymerization"	-300	4.644615816355384	0.10858750781664162	0.9333826761784532	0.50750426	null
"GO:0031123"	"RNA 3'-end processing"	-300	5.167854700092016	0.3622643876048038	0.9188460407331651	0.46316329	null
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	-300	4.512430894876464	0.08009242478757662	0.9513109099389939	0.69297496	null
"GO:0031163"	"metallo-sulfur cluster assembly"	-300	5.117211617504696	0.3223904699170736	0.9386490599246234	0.60656106	null
"GO:0031279"	"regulation of cyclase activity"	-300	4.232284402080395	0.042017756101681646	0.8733572565745285	0.56769966	null
"GO:0031365"	"N-terminal protein amino acid modification"	-300	4.523239060190306	0.08211073420140001	0.9614617532111892	0.41278704	null
"GO:0031396"	"regulation of protein ubiquitination"	-300	4.501415319896368	0.07808642213847168	0.8506692817397856	0.62533415	null
"GO:0031398"	"positive regulation of protein ubiquitination"	-300	4.340622555361112	0.0539233202902959	0.8046598440896426	0.95875159	31396
"GO:0051443"	"positive regulation of ubiquitin-protein transferase activity"	-300	3.975891136401793	0.02328193749433581	0.794814448465948	0.98983175	31396
"GO:1903320"	"regulation of protein modification by small protein conjugation or removal"	-300	4.549836699792701	0.08729680485374862	0.849552684007622	0.99050482	31396
"GO:1903322"	"positive regulation of protein modification by small protein conjugation or removal"	-300	4.369512709425735	0.05763257917643229	0.8038346795728663	0.99466653	31396
"GO:1904666"	"regulation of ubiquitin protein ligase activity"	-300	4	0.024611068083926817	0.8748189158852038	0.98807061	31396
"GO:1904668"	"positive regulation of ubiquitin protein ligase activity"	-300	3.962984584316997	0.022600142728934496	0.795176300620152	0.90513533	31396
"GO:0031426"	"polycistronic mRNA processing"	-300	1.8325089127062364	0.0001649106472270324	0.9501138324167651	0.1852754	null
"GO:0031440"	"regulation of mRNA 3'-end processing"	-300	3.1953460583484197	0.0038569400627576087	0.891324576362664	0.66529056	null
"GO:0031442"	"positive regulation of mRNA 3'-end processing"	-300	2.225309281725863	0.0004110459415957375	0.8618833720378233	0.58513262	null
"GO:0031505"	"fungal-type cell wall organization"	-300	4.376284896196881	0.058538357059709126	0.9453710663207237	0.58900403	null
"GO:0009272"	"fungal-type cell wall biogenesis"	-300	4.3275632601872775	0.05232590222984301	0.9453563337828332	0.9099374	31505
"GO:0071940"	"fungal-type cell wall assembly"	-300	2.6646419755561257	0.0011346837070397304	0.9516372201664665	0.72480041	31505
"GO:0031578"	"mitotic spindle orientation checkpoint signaling"	-300	3.3432115901797474	0.005422360534942572	0.7778890264172421	0.66444498	null
"GO:0001100"	"negative regulation of exit from mitosis"	-300	3.373463721632369	0.005813715652988814	0.8447207292426119	0.86458422	31578
"GO:0031647"	"regulation of protein stability"	-300	4.686689882555603	0.11963405982790909	0.8822637083346995	0.55208701	null
"GO:0031667"	"response to nutrient levels"	-300	5.293537121475543	0.48384783896411304	0.9438992943197061	0.28633502	null
"GO:0032101"	"regulation of response to external stimulus"	-300	5.1257544437096305	0.3287949102765473	0.8423543967777726	0.66548237	null
"GO:0032148"	"activation of protein kinase B activity"	-300	2.9459607035775686	0.0021709132963319785	0.8100645570851729	0.68704071	null
"GO:0032259"	"methylation"	-300	6.033478038904545	2.6585910004764686	0.9819341143738614	0.06472555	null
"GO:0032459"	"regulation of protein oligomerization"	-300	2.271841606536499	0.00045781164752579137	0.8886398640573537	0.47021834	null
"GO:0032460"	"negative regulation of protein oligomerization"	-300	1.6127838567197355	9.845411774748203E-05	0.8729608819897229	0.44298798	null
"GO:0032479"	"regulation of type I interferon production"	-300	3.9286518466536946	0.02088211837424094	0.8498072207628652	0.67457858	null
"GO:0001818"	"negative regulation of cytokine production"	-300	4.121264305229581	0.032539085915542804	0.8140134136130067	0.86465655	32479
"GO:0001819"	"positive regulation of cytokine production"	-300	4.54119220000948	0.08557631914611137	0.7827759446211988	0.83997329	32479
"GO:0010574"	"regulation of vascular endothelial growth factor production"	-300	3.4089180208467798	0.0063084475946699105	0.8597733068345363	0.71926577	32479
"GO:0010575"	"positive regulation of vascular endothelial growth factor production"	-300	3.389343311252078	0.006030314712033274	0.8140980915308507	0.71748282	32479
"GO:0032480"	"negative regulation of type I interferon production"	-300	3.3240765797394864	0.005188532005292303	0.8321180863658435	0.90915504	32479
"GO:0032481"	"positive regulation of type I interferon production"	-300	3.7996162044814987	0.01551390760405948	0.803488110411701	0.90843292	32479
"GO:0032648"	"regulation of interferon-beta production"	-300	3.3176455432211585	0.005112230064038004	0.8608351689715534	0.71102682	32479
"GO:0032688"	"negative regulation of interferon-beta production"	-300	2.681241237375587	0.0011789880600260973	0.8446267194049732	0.79815721	32479
"GO:0032482"	"Rab protein signal transduction"	-300	3.830139387425343	0.016643668605211836	0.8462589182606309	0.6271862	null
"GO:0032488"	"Cdc42 protein signal transduction"	-300	3.7502769151539925	0.013847571661183347	0.8479434308585619	0.53599952	null
"GO:0032501"	"multicellular organismal process"	-300	6.163132142633867	3.5834862120669206	1	-0	null
"GO:0032502"	"developmental process"	-300	6.192100572841233	3.830665120083749	1	-0	null
"GO:0032510"	"endosome to lysosome transport via multivesicular body sorting pathway"	-300	3.0542299098633974	0.002786251532253741	0.9434113499455273	0.65209078	null
"GO:0032637"	"interleukin-8 production"	-300	2.2624510897304293	0.00011371450599834171	0.9127400963045836	0.29961439	null
"GO:0032787"	"monocarboxylic acid metabolic process"	-300	6.126984864672973	3.2972997825985404	0.9336637081281833	0.69522703	null
"GO:0032878"	"regulation of establishment or maintenance of cell polarity"	-300	3.8477576883923312	0.017332847429444208	0.899044025224802	0.12220166	null
"GO:0032879"	"regulation of localization"	-300	5.565863160327171	0.9058074195121588	0.8726672981686134	0.20765549	null
"GO:0032886"	"regulation of microtubule-based process"	-300	4.853180886542993	0.17552892382609833	0.8823830309496387	0.176309	null
"GO:0032940"	"secretion by cell"	-300	5.476002229822549	0.7365032572806451	0.9471862094985385	0.33011629	null
"GO:0002790"	"peptide secretion"	-300	3.8813275841005512	0.01872597319557108	0.9632602567219212	0.71254289	32940
"GO:0006887"	"exocytosis"	-300	5.152985103063503	0.35007084512177816	0.9392020280881137	0.91001822	32940
"GO:0007268"	"chemical synaptic transmission"	-300	5.28154694070609	0.47067221665655623	0.8542086178582207	0.84012986	32940
"GO:0007269"	"neurotransmitter secretion"	-300	4.627918615571418	0.10449181651834637	0.8168618422887939	0.87273574	32940
"GO:0009306"	"protein secretion"	-300	5.199500118868419	0.3896469391033222	0.924791641754427	0.91933754	32940
"GO:0023061"	"signal release"	-300	4.726564216162244	0.13113842348670238	0.8356806429471573	0.83264075	32940
"GO:0045055"	"regulated exocytosis"	-300	4.672301097151566	0.11573527676510881	0.9440087879510595	0.82372787	32940
"GO:0098916"	"anterograde trans-synaptic signaling"	-300	5.28154694070609	0.47067221665655623	0.8542103131810563	0.99321708	32940
"GO:0099536"	"synaptic signaling"	-300	5.3044258958093975	0.4961324515060551	0.8537860129770752	0.94494787	32940
"GO:0099537"	"trans-synaptic signaling"	-300	5.286281279455001	0.47583121242652426	0.8541013345262151	0.9862598	32940
"GO:0099643"	"signal release from synapse"	-300	4.627918615571418	0.10449181651834637	0.837395498596821	0.96563896	32940
"GO:0032967"	"positive regulation of collagen biosynthetic process"	-300	2.829946695941636	0.001661413236988759	0.8538308678448239	0.3058662	null
"GO:0010714"	"positive regulation of collagen metabolic process"	-300	2.8488047010518036	0.0017352538252993705	0.8549897925363101	0.97525644	32967
"GO:0032965"	"regulation of collagen biosynthetic process"	-300	2.905256048748451	0.0019764664137807016	0.8978573419705351	0.97331435	32967
"GO:0032970"	"regulation of actin filament-based process"	-300	5.138817229617316	0.3388347689338468	0.8765559421127564	0.18663499	null
"GO:0032984"	"protein-containing complex disassembly"	-300	5.117755048991034	0.3227941317998383	0.9379328389630371	0.6626911	null
"GO:0006415"	"translational termination"	-300	4.785522021186003	0.15020652474144594	0.892532038713293	0.86312651	32984
"GO:0032989"	"cellular anatomical entity morphogenesis"	-300	4.509565403222792	0.07956569525762759	0.9518819436640197	0.31230679	null
"GO:0033013"	"tetrapyrrole metabolic process"	-300	5.448144929117498	0.6907442447045591	0.9843731724865298	0.0462407	null
"GO:0033015"	"tetrapyrrole catabolic process"	-300	4.08109515656134	0.029664225677316334	0.9727593832259501	0.35956076	null
"GO:0033036"	"macromolecule localization"	-300	6.319958605411964	5.142002589244843	0.9549654300874132	0.4475155	null
"GO:0033108"	"mitochondrial respiratory chain complex assembly"	-300	4.9829131523248655	0.23663693335901673	0.9302228775955129	0.64354813	null
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	-300	4.590050069147028	0.09576632033297576	0.9347576650579014	0.76761132	33108
"GO:0033143"	"regulation of intracellular steroid hormone receptor signaling pathway"	-300	3.5514499979728753	0.008759955126582213	0.8646618021150502	0.49591002	null
"GO:0033206"	"meiotic cytokinesis"	-300	3.4898179083014504	0.007600657890105613	0.9421531574579507	0.58729786	null
"GO:0033301"	"cell cycle comprising mitosis without cytokinesis"	-300	2.1760912590556813	0.0003667415886093705	0.9683193740150621	0.35703937	null
"GO:0033365"	"protein localization to organelle"	-300	5.736929281781389	1.3430815380758254	0.9252912606564268	0.69118056	null
"GO:0033500"	"carbohydrate homeostasis"	-300	4.505678952441556	0.07885682560984572	0.9891372235845841	0.68224701	null
"GO:0033554"	"cellular response to stress"	-300	6.254747656865193	4.425081855984172	0.9078677954516297	0.54645267	null
"GO:0006281"	"DNA repair"	-300	6.065400806810804	2.8613720240950697	0.8525686758335673	0.76119231	33554
"GO:0006302"	"double-strand break repair"	-300	5.472820784475008	0.7311276624516326	0.8699186651543328	0.78757176	33554
"GO:0006974"	"DNA damage response"	-300	6.1122197965247755	3.1870828591331772	0.9082100248882348	0.85141174	33554
"GO:0033559"	"unsaturated fatty acid metabolic process"	-300	4.6358254182207554	0.10641167181442227	0.9327518893715337	0.4583763	null
"GO:0033688"	"regulation of osteoblast proliferation"	-300	3.2100508498751372	0.0039898531217167086	0.8999971230869952	0.55095227	null
"GO:0033690"	"positive regulation of osteoblast proliferation"	-300	3.0354297381845483	0.002668106590956763	0.8546703080896844	0.59643409	null
"GO:0033993"	"response to lipid"	-300	5.0331462008952395	0.26565382321214337	0.9277042598374786	0.56599786	null
"GO:0034067"	"protein localization to Golgi apparatus"	-300	4.281056104583504	0.04701184122442267	0.9397395677671633	0.60924543	null
"GO:0034220"	"monoatomic ion transmembrane transport"	-300	6.242153421106761	4.298600312266925	0.9424659740806487	0.54219435	null
"GO:0006812"	"monoatomic cation transport"	-300	6.218204275344302	4.067971541443448	0.9527222305108891	0.90224319	34220
"GO:0006813"	"potassium ion transport"	-300	5.424811425456997	0.6546115834912332	0.9603882780388011	0.7006388	34220
"GO:0030001"	"metal ion transport"	-300	6.016606351619008	2.557289097373141	0.9549138066066271	0.84077071	34220
"GO:0034227"	"tRNA thio-modification"	-300	4.478927055582925	0.07414579607562871	0.9212949233880822	0.58814843	null
"GO:0034248"	"regulation of amide metabolic process"	-300	4.0342272607705505	0.0266293774977502	0.8842246114449208	0.19961937	null
"GO:0034250"	"positive regulation of amide metabolic process"	-300	3.519171463821659	0.008132310125942016	0.8438249711462126	0.44168027	null
"GO:0034293"	"sexual sporulation"	-300	3.274850320016665	0.004632266240019029	0.8710396949160752	0.62663902	null
"GO:0030435"	"sporulation resulting in formation of a cellular spore"	-300	4.549542727884881	0.08723773238310013	0.8848184641881373	0.88612853	34293
"GO:0030436"	"asexual sporulation"	-300	4.103461622094705	0.031232107502444987	0.8847013408627982	0.74202243	34293
"GO:0048315"	"conidium formation"	-300	3.8954777962757148	0.01934623413738022	0.8718196543394349	0.80583492	34293
"GO:0034306"	"regulation of sexual sporulation"	-300	1.9777236052888478	0.00023136717670658278	0.8591468240807717	0.64280222	null
"GO:0034307"	"regulation of ascospore formation"	-300	1.8573324964312685	0.0001747560590017806	0.8536050726525285	0.63408474	null
"GO:0043940"	"regulation of sexual sporulation resulting in formation of a cellular spore"	-300	1.9777236052888478	0.00023136717670658278	0.8587625706907072	0.98930109	34307
"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	-300	5.020593286421175	0.2580851629103057	0.9275436544586647	0.4763891	null
"GO:0034446"	"substrate adhesion-dependent cell spreading"	-300	4.053654558290748	0.02784774720487529	0.9893159315966048	0.67602292	null
"GO:0007160"	"cell-matrix adhesion"	-300	4.580788168466454	0.09374554956620869	0.9884326984733179	0.80112589	34446
"GO:0034654"	"nucleobase-containing compound biosynthetic process"	-300	6.617847437707689	10.209893841355267	0.929104584704816	0.64379051	null
"GO:0034655"	"nucleobase-containing compound catabolic process"	-300	5.794039578666974	1.531837772621298	0.9345361624762643	0.53237435	null
"GO:0034976"	"response to endoplasmic reticulum stress"	-300	5.02197445511006	0.2589072547934972	0.9260084781050273	0.55965357	null
"GO:0035186"	"syncytial blastoderm mitotic cell cycle"	-300	1.919078092376074	0.00020183094138233817	0.87718717102636	0.45948776	null
"GO:0035220"	"wing disc development"	-300	3.4126285205443754	0.006362597359431026	0.9029557513175219	0.52765831	null
"GO:0007447"	"imaginal disc pattern formation"	-300	2.816241299991783	0.0016097248251713309	0.8886890141975441	0.90160198	35220
"GO:0007450"	"dorsal/ventral pattern formation, imaginal disc"	-300	2.5403294747908736	0.0008516281185157196	0.8918488102359191	0.95574635	35220
"GO:0007478"	"leg disc morphogenesis"	-300	2.6283889300503116	0.0010436136481233095	0.8885150126263669	0.88311261	35220
"GO:0035222"	"wing disc pattern formation"	-300	2.649334858712142	0.0010953020599407375	0.8905143187610111	0.88513735	35220
"GO:0048190"	"wing disc dorsal/ventral pattern formation"	-300	2.4927603890268375	0.0007630194125429858	0.892421244174499	0.95122132	35220
"GO:0035282"	"segmentation"	-300	4.059260404121731	0.02820956608759729	0.876983332163737	0.47308927	null
"GO:0000578"	"embryonic axis specification"	-300	3.6180480967120925	0.010212153363357573	0.8797184721544051	0.90954063	35282
"GO:0001756"	"somitogenesis"	-300	3.727378569451489	0.013136240660457788	0.8650042915771667	0.89739967	35282
"GO:0003002"	"regionalization"	-300	4.844495814593859	0.1720534934696122	0.8624707258754992	0.85563981	35282
"GO:0007350"	"blastoderm segmentation"	-300	3.581835924057648	0.009394984186053473	0.8801201150052834	0.72843787	35282
"GO:0007351"	"tripartite regional subdivision"	-300	3.404149249209695	0.006239529712246673	0.8826687062679868	0.95763877	35282
"GO:0008595"	"anterior/posterior axis specification, embryo"	-300	3.404149249209695	0.006239529712246673	0.8824912319276385	0.88494784	35282
"GO:0009798"	"axis specification"	-300	4.1063269118219665	0.0314388611497147	0.876402100417395	0.7603629	35282
"GO:0009948"	"anterior/posterior axis specification"	-300	3.9004217534577377	0.01956775590231205	0.8791482972176518	0.7604179	35282
"GO:0009952"	"anterior/posterior pattern specification"	-300	4.607294143612198	0.09964541257222656	0.8670577834089161	0.92998535	35282
"GO:0009953"	"dorsal/ventral pattern formation"	-300	4.04945061813155	0.0275794597340134	0.8771473784279293	0.77636051	35282
"GO:0035295"	"tube development"	-300	4.920832651153442	0.20511684756216036	0.8652741216699925	0.5885371	null
"GO:0035296"	"regulation of tube diameter"	-300	4.472639451880648	0.07308003025101222	0.8823874897342063	0.63165044	null
"GO:0007424"	"open tracheal system development"	-300	3.3047058982127653	0.004962087534473094	0.8885931492771728	0.88319362	35296
"GO:0008361"	"regulation of cell size"	-300	4.624374927964111	0.10364264975277432	0.836675744116502	0.87546355	35296
"GO:0030324"	"lung development"	-300	3.9928626713890276	0.02420986755410583	0.8688389821530751	0.84331253	35296
"GO:0032535"	"regulation of cellular component size"	-300	5.101802044452345	0.31115193237619854	0.8236143408315012	0.85378228	35296
"GO:0035150"	"regulation of tube size"	-300	4.484925911049592	0.07517710295903358	0.8826560019580127	0.76797277	35296
"GO:0035151"	"regulation of tube size, open tracheal system"	-300	2.9304395947667	0.00209461135507768	0.8042697119233704	0.79885525	35296
"GO:0035152"	"regulation of tube architecture, open tracheal system"	-300	3.041392685158225	0.002705026885112069	0.8042326843374009	0.93095058	35296
"GO:0035158"	"regulation of tube diameter, open tracheal system"	-300	1.8260748027008264	0.00016244929428334533	0.8266180820548382	0.87268377	35296
"GO:0035159"	"regulation of tube length, open tracheal system"	-300	2.3201462861110542	0.0005119614122869066	0.8172495226574266	0.91632115	35296
"GO:0035303"	"regulation of dephosphorylation"	-300	4.016029963076024	0.02553653679075315	0.8640720733370764	0.68282342	null
"GO:0035330"	"regulation of hippo signaling"	-300	4.0341068297076434	0.02662199343891914	0.8554608078661089	0.59448318	null
"GO:0035331"	"negative regulation of hippo signaling"	-300	3.6061663146076204	0.009936481833664622	0.8351003136727133	0.58125298	null
"GO:0035459"	"vesicle cargo loading"	-300	4.301247088636211	0.04924921105023419	0.9520939283112505	0.50688917	null
"GO:0035556"	"intracellular signal transduction"	-300	6.25082994866753	4.385343312708344	0.7739100060828474	0.47012294	null
"GO:0007165"	"signal transduction"	-300	6.555859777363872	8.851839893322994	0.7581453516788216	0.78117509	35556
"GO:0035590"	"purinergic nucleotide receptor signaling pathway"	-300	4.202733458045444	0.03925365674592108	0.840640909817695	0.4933207	null
"GO:0035728"	"response to hepatocyte growth factor"	-300	2.682145076373832	0.0011814494129697842	0.9557433410630478	0.58348885	null
"GO:0035729"	"cellular response to hepatocyte growth factor stimulus"	-300	2.677606952720493	0.001169142648251349	0.9557094749047254	0.58311457	null
"GO:0035825"	"homologous recombination"	-300	4.81891836436694	0.16221300440075137	0.9457774530314413	0.55126423	null
"GO:0035966"	"response to topologically incorrect protein"	-300	4.798422736403442	0.15473541415783013	0.9409698348913842	0.38961158	null
"GO:0035967"	"cellular response to topologically incorrect protein"	-300	4.758328911127817	0.1410896734380291	0.9277201090053395	0.38218541	null
"GO:0006986"	"response to unfolded protein"	-300	4.717454133853566	0.1284161671309845	0.9400531429537354	0.97740082	35967
"GO:0030968"	"endoplasmic reticulum unfolded protein response"	-300	4.617503579279065	0.10201569545699718	0.8211478089906412	0.96067768	35967
"GO:0034620"	"cellular response to unfolded protein"	-300	4.669855926622827	0.11508547958797542	0.9287491222442079	0.97386683	35967
"GO:0036093"	"germ cell proliferation"	-300	2.2095150145426308	0.0003962778239336152	0.9679346918918247	0.56124886	null
"GO:0036149"	"phosphatidylinositol acyl-chain remodeling"	-300	3.5491259267581112	0.008713189420652159	0.9389227823751196	0.62677434	null
"GO:0036151"	"phosphatidylcholine acyl-chain remodeling"	-300	2.8739015978644615	0.0018386306489342266	0.9439244978999608	0.63466933	null
"GO:0006656"	"phosphatidylcholine biosynthetic process"	-300	4.275011737778011	0.04636204404728928	0.9224470767065907	0.78575025	36151
"GO:0006657"	"CDP-choline pathway"	-300	4.020816887028907	0.025819592379277164	0.9255861497817758	0.91600561	36151
"GO:0036152"	"phosphatidylethanolamine acyl-chain remodeling"	-300	2.3560258571931225	0.0005562657652732735	0.9475729611286037	0.33108725	null
"GO:0036344"	"platelet morphogenesis"	-300	3.021602716028242	0.002584420590871403	0.9089219176096051	0.46161544	null
"GO:0040007"	"growth"	-300	4.669911651840315	0.11510024770563755	1	-0	null
"GO:0040008"	"regulation of growth"	-300	4.89184397587854	0.19187230737218033	0.8870258891951096	0.151077	null
"GO:0040011"	"locomotion"	-300	5.307164307090027	0.4992706765092561	1	-0	null
"GO:0040012"	"regulation of locomotion"	-300	5.219450916891037	0.4079643277102412	0.8804931448390385	0.18856299	null
"GO:0040026"	"positive regulation of vulval development"	-300	2.1367205671564067	0.0003347440003414389	0.8514256730454407	0.49476279	null
"GO:0040028"	"regulation of vulval development"	-300	2.720159303405957	0.0012897489424920146	0.8845776959350403	0.38448602	null
"GO:0040040"	"thermosensory behavior"	-300	2.3729120029701067	0.0005784179417664569	0.8961438878803362	0.45911413	null
"GO:0042026"	"protein refolding"	-300	4.8981709930144	0.19468809513975832	0.9385602106736843	0.2939253	null
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	-300	3.748885440009517	0.013803267308196981	0.8328174841040145	0.59298163	null
"GO:0042058"	"regulation of epidermal growth factor receptor signaling pathway"	-300	4.120244795546365	0.03246278397428851	0.8545289496232467	0.94338337	42059
"GO:1901185"	"negative regulation of ERBB signaling pathway"	-300	3.768860000842957	0.014453064485330363	0.8323682481584102	0.89788031	42059
"GO:0042060"	"wound healing"	-300	4.688428721388616	0.12011402365192808	0.9411774897211088	0.22403815	null
"GO:0060055"	"angiogenesis involved in wound healing"	-300	3.2595938788859486	0.004472278298679371	0.8362355004935982	0.76984913	42060
"GO:0061042"	"vascular wound healing"	-300	2.59659709562646	0.000969773059812698	0.8485959763773743	0.70543168	42060
"GO:0042063"	"gliogenesis"	-300	4.36659103868917	0.05724614676427342	0.8627125888141601	0.59654145	null
"GO:0042127"	"regulation of cell population proliferation"	-300	5.212677574440172	0.401650957409684	0.8749500170909809	0.18950494	null
"GO:0042148"	"DNA strand invasion"	-300	4.018908444316327	0.025706370143867556	0.9528342851207805	0.48817447	null
"GO:0042157"	"lipoprotein metabolic process"	-300	4.951662874861021	0.22020740245990567	0.9641730439156057	0.26623417	null
"GO:0042158"	"lipoprotein biosynthetic process"	-300	4.8375631878223	0.16932877576095065	0.9417161979339875	0.25951428	null
"GO:0006497"	"protein lipidation"	-300	4.69539410829111	0.12205603112449714	0.9384492374024178	0.93278877	42158
"GO:0042176"	"regulation of protein catabolic process"	-300	5.104579286679439	0.3131480896135287	0.8377767870700542	0.65723277	null
"GO:0009896"	"positive regulation of catabolic process"	-300	5.296662996849518	0.48734296014414863	0.7912957175610388	0.85920442	42176
"GO:0010506"	"regulation of autophagy"	-300	4.910747099756023	0.20040827938088707	0.854298427785008	0.91743453	42176
"GO:0010508"	"positive regulation of autophagy"	-300	4.478580923742277	0.07408672360498023	0.8091259814781292	0.84644907	42176
"GO:0016239"	"positive regulation of macroautophagy"	-300	4.128463891064761	0.03308304491609765	0.8185597657686264	0.92502259	42176
"GO:0016241"	"regulation of macroautophagy"	-300	4.376814111968197	0.058609736295076056	0.86609704653163	0.72142315	42176
"GO:0031329"	"regulation of cellular catabolic process"	-300	4.961459063508849	0.22523102381797094	0.8539370823591135	0.80329758	42176
"GO:0031331"	"positive regulation of cellular catabolic process"	-300	4.548671894086595	0.08706297632409836	0.8073364852911571	0.85338523	42176
"GO:0031400"	"negative regulation of protein modification process"	-300	4.779538773870285	0.14815129503346727	0.8100969393453239	0.83018584	42176
"GO:0031401"	"positive regulation of protein modification process"	-300	5.059582349244611	0.28232702805267945	0.7840415486300599	0.82760239	42176
"GO:0045732"	"positive regulation of protein catabolic process"	-300	4.968725712014118	0.22903135276302372	0.7867943929489534	0.80443229	42176
"GO:0042180"	"cellular ketone metabolic process"	-300	5.316240908445637	0.5098151125200113	0.9484539850329773	0.38261868	null
"GO:0042221"	"response to chemical"	-300	6.242583414694064	4.302858452859503	0.9317666537219282	0.36345271	null
"GO:0042254"	"ribosome biogenesis"	-300	5.965342835560622	2.27256471155331	0.9330949019981292	0.62817437	null
"GO:0000027"	"ribosomal large subunit assembly"	-300	5.042996609308023	0.27174813310071255	0.9281689345457212	0.87570354	42254
"GO:0022618"	"protein-RNA complex assembly"	-300	5.553133890134407	0.8796432377207656	0.9285983766443504	0.82772048	42254
"GO:0042255"	"ribosome assembly"	-300	5.32038103259179	0.5146984367602865	0.9282010411631054	0.77872292	42254
"GO:0042273"	"ribosomal large subunit biogenesis"	-300	5.342395043021237	0.5414607273169958	0.9410829187160342	0.78310739	42254
"GO:0042303"	"molting cycle"	-300	3.926805310111606	0.020793509668268203	0.9291065899638546	0.39585402	null
"GO:0042335"	"cuticle development"	-300	3.1492191126553797	0.0034680462976550545	0.8943359148608993	0.35648045	null
"GO:0042440"	"pigment metabolic process"	-300	5.29161301693988	0.481708923256049	0.9849130789687419	0.04460808	null
"GO:0042592"	"homeostatic process"	-300	5.894315508737042	1.9296957851447603	1	-0	null
"GO:0042593"	"glucose homeostasis"	-300	4.502986698753511	0.07836947772699569	0.9883479863508196	0.68187456	null
"GO:0001678"	"intracellular glucose homeostasis"	-300	4.320997416794221	0.05154073064080684	0.988526400562927	0.96992741	42593
"GO:0042634"	"regulation of hair cycle"	-300	3.0681858617461617	0.0028773215911701623	0.8857038810334553	0.59081141	null
"GO:0042659"	"regulation of cell fate specification"	-300	3.012837224705172	0.002532732179053975	0.8741037899475836	0.39677972	null
"GO:0009996"	"negative regulation of cell fate specification"	-300	2.571708831808688	0.0009156232950515827	0.8490015932982133	0.89213089	42659
"GO:0009997"	"negative regulation of cardioblast cell fate specification"	-300	1.380211241711606	5.661111770480217E-05	0.8563923343326844	0.86045482	42659
"GO:0010454"	"negative regulation of cell fate commitment"	-300	2.9370161074648142	0.0021266089433456116	0.8427219019696296	0.92735623	42659
"GO:0042686"	"regulation of cardioblast cell fate specification"	-300	1.505149978319906	7.630194125429857E-05	0.8872911350750198	0.93999672	42659
"GO:0051890"	"regulation of cardioblast differentiation"	-300	2.4533183400470375	0.0006965628830634353	0.8770557429019481	0.90778635	42659
"GO:0051892"	"negative regulation of cardioblast differentiation"	-300	1.8750612633917	0.00018214011783284175	0.8501047938556366	0.85814416	42659
"GO:1905208"	"negative regulation of cardiocyte differentiation"	-300	2.696356388733332	0.0012208310600687771	0.8365379986463503	0.85309493	42659
"GO:2000043"	"regulation of cardiac cell fate specification"	-300	1.8129133566428555	0.00015752658839597125	0.8844025087802924	0.8265565	42659
"GO:2000044"	"negative regulation of cardiac cell fate specification"	-300	1.3979400086720377	5.907247064848921E-05	0.8563664976555172	0.93022931	42659
"GO:0042770"	"signal transduction in response to DNA damage"	-300	4.812271462969797	0.15974919010412064	0.8163509373012799	0.4675999	null
"GO:0042780"	"tRNA 3'-end processing"	-300	4.500757754471037	0.0779682771971747	0.9260453254064852	0.5626661	null
"GO:0042886"	"amide transport"	-300	5.408785883080701	0.6308964478788085	0.9586015892953668	0.44511652	null
